Date,PMMoV_gc_g_dry_weight,Plant,Population_Served,SC2_N_gc_g_dry_weight,SC2_Norm
2/16/2022,1578035251.8832395,Modesto_Cty,230000,117586.48069564928,7.451448283891039e-05
2/17/2022,1500603612.6696832,Modesto_Cty,230000,53969.86439819004,3.596543680324327e-05
2/18/2022,706363467.3,Modesto_Cty,230000,45611.00525714287,6.45715801670948e-05
2/19/2022,1220447969.2929292,Modesto_Cty,230000,50130.0229,4.107510041961552e-05
2/20/2022,1098563329.4077835,Modesto_Cty,230000,54080.09498206431,4.922801766122846e-05
2/21/2022,1088866331.0721247,Modesto_Cty,230000,42059.11480389864,3.8626517877989853e-05
2/22/2022,1313354710.0178254,Modesto_Cty,230000,40971.81632798575,3.1196306691152506e-05
2/23/2022,990748995.5555556,Modesto_Cty,230000,23248.073875268816,2.346515008297598e-05
2/24/2022,2004501937.3993587,Modesto_Cty,230000,51345.20707307028,2.5614945096878063e-05
2/25/2022,1409464518.2291677,Modesto_Cty,230000,25246.86684398541,1.7912381984404428e-05
2/26/2022,1733888338.2566314,Modesto_Cty,230000,75331.48548891701,4.344656101941396e-05
2/27/2022,2400356223.366479,Modesto_Cty,230000,234880.05002339705,9.785216366509959e-05
2/28/2022,2008320341.054456,Modesto_Cty,230000,65858.89392428912,3.279302239687037e-05
3/1/2022,1816932353.670634,Modesto_Cty,230000,26191.794683062864,1.4415393413050977e-05
3/2/2022,2339546777.517827,Modesto_Cty,230000,55915.86736859266,2.390029894077063e-05
3/3/2022,1228751851.5863926,Modesto_Cty,230000,15085.026940803426,1.2276707393219995e-05
3/4/2022,1729702880.1127684,Modesto_Cty,230000,15049.37443164526,8.700554647087198e-06
3/5/2022,2237930515.4142585,Modesto_Cty,230000,51774.33091091978,2.3134914401636792e-05
3/6/2022,,Modesto_Cty,230000,,
3/7/2022,2777367452.9733024,Modesto_Cty,230000,57449.75747414008,2.0684968210683615e-05
3/8/2022,2027512815.5499249,Modesto_Cty,230000,15051.05882077598,7.423409955953182e-06
3/9/2022,2381471389.168906,Modesto_Cty,230000,45470.22576827756,1.9093332792104595e-05
3/10/2022,1834794220.4765167,Modesto_Cty,230000,0,6.57488055358563e-07
3/11/2022,1747879649.474558,Modesto_Cty,230000,16733.205775595707,9.57343131755438e-06
3/12/2022,1859526786.418877,Modesto_Cty,230000,12359.53786156396,6.646603830518767e-06
3/13/2022,1820339289.274325,Modesto_Cty,230000,18309.93276653867,1.0058527481345465e-05
3/14/2022,1790892781.3914018,Modesto_Cty,230000,0,6.57488055358563e-07
3/15/2022,2709881618.449784,Modesto_Cty,230000,0,6.57488055358563e-07
3/16/2022,1434521188.3636365,Modesto_Cty,230000,59686.328436363634,4.16071431502856e-05
3/17/2022,2239042807.998973,Modesto_Cty,230000,13618.087817611982,6.082102481007245e-06
3/18/2022,2362680531.1968546,Modesto_Cty,230000,18507.13272483984,7.833108403980773e-06
3/19/2022,571390765.7657658,Modesto_Cty,230000,0,6.57488055358563e-07
3/20/2022,2312046836,Modesto_Cty,230000,0,6.57488055358563e-07
3/21/2022,2430149176.1818924,Modesto_Cty,230000,30815.345354569286,1.268043363617066e-05
3/22/2022,2980203627.008032,Modesto_Cty,230000,88239.63532964882,2.9608592691445312e-05
3/23/2022,2875400942.053736,Modesto_Cty,230000,17704.38935153038,6.157189800071894e-06
3/24/2022,821390365.3,Modesto_Cty,230000,0,6.57488055358563e-07
3/25/2022,3157763102.782635,Modesto_Cty,230000,13702.536796356178,4.339317532807144e-06
3/26/2022,2541744469.722984,Modesto_Cty,230000,0,6.57488055358563e-07
3/27/2022,2212129896.965583,Modesto_Cty,230000,50442.80186943364,2.2802820909670318e-05
3/28/2022,2603525442.294976,Modesto_Cty,230000,0,6.57488055358563e-07
3/29/2022,2021942127.1774976,Modesto_Cty,230000,0,6.57488055358563e-07
3/30/2022,2580666951.738168,Modesto_Cty,230000,0,6.57488055358563e-07
3/31/2022,1524000799.0056825,Modesto_Cty,230000,20474.31288343486,1.3434581462682369e-05
4/1/2022,1917281595.865884,Modesto_Cty,230000,16349.55613149539,8.527467309313838e-06
4/2/2022,1900570444.7972395,Modesto_Cty,230000,13780.744743007202,7.250846597521087e-06
4/3/2022,1973729413.0067549,Modesto_Cty,230000,10150.949160257962,5.1430297858277e-06
4/4/2022,1586683841.2047496,Modesto_Cty,230000,13149.895819064182,8.287659757774824e-06
4/5/2022,1880170549.6651807,Modesto_Cty,230000,19170.43789511633,1.0196116463227332e-05
4/6/2022,1685723507.0430849,Modesto_Cty,230000,25412.02713,1.5074848885510559e-05
4/7/2022,1884743559.4938493,Modesto_Cty,230000,0,6.57488055358563e-07
4/8/2022,1715181871.6397834,Modesto_Cty,230000,0,6.57488055358563e-07
4/9/2022,2618861240.9776883,Modesto_Cty,230000,0,6.57488055358563e-07
4/10/2022,1820591971.544716,Modesto_Cty,230000,17512.338917429857,9.619035561587795e-06
4/11/2022,2266588092.6724124,Modesto_Cty,230000,27954.550995223835,1.2333317679377784e-05
4/12/2022,3114787523.674245,Modesto_Cty,230000,25598.995097271832,8.218536546298644e-06
4/13/2022,1962538680.9483964,Modesto_Cty,230000,39945.92895285913,2.035421229687828e-05
4/14/2022,3418301600.3532014,Modesto_Cty,230000,17508.919664459158,5.122110834997714e-06
4/15/2022,2511046559.660298,Modesto_Cty,230000,41141.89471932061,1.638436155675521e-05
4/16/2022,3174544897.094017,Modesto_Cty,230000,48532.6337,1.5288060265580412e-05
4/17/2022,2826495468.070176,Modesto_Cty,230000,0,6.57488055358563e-07
4/18/2022,3003360840.6181016,Modesto_Cty,230000,53262.49478498897,1.773429754582116e-05
4/19/2022,2969731114.9650354,Modesto_Cty,230000,305307.73952447553,0.000102807
4/20/2022,2546667028.148148,Modesto_Cty,230000,31438.896684773663,1.2345114746954175e-05
4/21/2022,2556486907.089947,Modesto_Cty,230000,16929.786353439154,6.622285569500669e-06
4/22/2022,2572274032.3178806,Modesto_Cty,230000,80654.43164679912,3.135530298617573e-05
4/23/2022,1685295784.868914,Modesto_Cty,230000,48581.95558352061,2.882696083364347e-05
4/24/2022,1851773065.752381,Modesto_Cty,230000,179032.64365714285,9.668174085057303e-05
4/25/2022,2944451741.8289084,Modesto_Cty,230000,116248.0323775811,3.948036597990739e-05
4/26/2022,1506661458.2857146,Modesto_Cty,230000,13388.685951999998,8.88632670489474e-06
4/27/2022,1701957798.547855,Modesto_Cty,230000,27502.078822442247,1.6159083877348534e-05
4/28/2022,2834063260.340633,Modesto_Cty,230000,152603.40632603408,5.384615384615385e-05
4/29/2022,,Modesto_Cty,230000,,
4/30/2022,290000000,Modesto_Cty,230000,4100,1.4137931034482759e-05
5/1/2022,590000000,Modesto_Cty,230000,19000,3.2203389830508473e-05
5/2/2022,680000000,Modesto_Cty,230000,5800,8.529411764705882e-06
5/3/2022,570000000,Modesto_Cty,230000,17000,2.9824561403508772e-05
5/4/2022,950000000,Modesto_Cty,230000,14000,1.4736842105263159e-05
5/5/2022,810000000,Modesto_Cty,230000,19000,2.345679012345679e-05
5/6/2022,,Modesto_Cty,230000,,
5/7/2022,,Modesto_Cty,230000,,
5/8/2022,610000000,Modesto_Cty,230000,39000,6.393442622950819e-05
5/9/2022,1000000000,Modesto_Cty,230000,51000,5.1e-05
5/10/2022,700000000,Modesto_Cty,230000,10000,1.4285714285714285e-05
5/11/2022,580000000,Modesto_Cty,230000,35000,6.03448275862069e-05
5/12/2022,890000000,Modesto_Cty,230000,42000,4.7191011235955054e-05
5/13/2022,,Modesto_Cty,230000,,
5/14/2022,,Modesto_Cty,230000,,
5/15/2022,1600000000,Modesto_Cty,230000,47000,2.9375e-05
5/16/2022,1800000000,Modesto_Cty,230000,49000,2.7222222222222223e-05
5/17/2022,1100000000,Modesto_Cty,230000,19000,1.7272727272727274e-05
5/18/2022,510000000,Modesto_Cty,230000,24000,4.705882352941177e-05
5/19/2022,1400000000,Modesto_Cty,230000,79000,5.642857142857143e-05
5/20/2022,,Modesto_Cty,230000,,
5/21/2022,,Modesto_Cty,230000,,
5/22/2022,980000000,Modesto_Cty,230000,74000,7.551020408163266e-05
5/23/2022,2000000000,Modesto_Cty,230000,230000,0.000115
5/24/2022,1100000000,Modesto_Cty,230000,89000,8.09090909090909e-05
5/25/2022,400000000,Modesto_Cty,230000,53000,0.0001325
5/26/2022,800000000,Modesto_Cty,230000,53000,6.625e-05
5/27/2022,,Modesto_Cty,230000,,
5/28/2022,,Modesto_Cty,230000,,
5/29/2022,,Modesto_Cty,230000,,
5/30/2022,7700000000,Modesto_Cty,230000,370000,4.8051948051948054e-05
5/31/2022,240000000,Modesto_Cty,230000,51000,0.0002125
6/1/2022,7000000000,Modesto_Cty,230000,260000,3.7142857142857143e-05
6/2/2022,2200000000,Modesto_Cty,230000,290000,0.000131818
6/3/2022,,Modesto_Cty,230000,,
6/4/2022,,Modesto_Cty,230000,,
6/5/2022,3100000000,Modesto_Cty,230000,180000,5.806451612903226e-05
6/6/2022,4900000000,Modesto_Cty,230000,72000,1.4693877551020408e-05
6/7/2022,1900000000,Modesto_Cty,230000,190000,0.0001
6/8/2022,1600000000,Modesto_Cty,230000,230000,0.00014375
6/9/2022,1700000000,Modesto_Cty,230000,470000,0.000276471
6/10/2022,,Modesto_Cty,230000,,
6/11/2022,,Modesto_Cty,230000,,
6/12/2022,2100000000,Modesto_Cty,230000,360000,0.000171429
6/13/2022,1900000000,Modesto_Cty,230000,390000,0.000205263
6/14/2022,1700000000,Modesto_Cty,230000,420000,0.000247059
6/15/2022,1800000000,Modesto_Cty,230000,180000,0.0001
6/16/2022,2200000000,Modesto_Cty,230000,290000,0.000131818
6/17/2022,,Modesto_Cty,230000,,
6/18/2022,,Modesto_Cty,230000,,
6/19/2022,1800000000,Modesto_Cty,230000,230000,0.000127778
6/20/2022,2200000000,Modesto_Cty,230000,350000,0.000159091
6/21/2022,2300000000,Modesto_Cty,230000,460000,0.0002
6/22/2022,2100000000,Modesto_Cty,230000,340000,0.000161905
6/23/2022,2400000000,Modesto_Cty,230000,210000,8.75e-05
6/24/2022,,Modesto_Cty,230000,,
6/25/2022,,Modesto_Cty,230000,,
6/26/2022,1900000000,Modesto_Cty,230000,300000,0.000157895
6/27/2022,1400000000,Modesto_Cty,230000,220000,0.000157143
6/28/2022,2100000000,Modesto_Cty,230000,230000,0.000109524
6/29/2022,1300000000,Modesto_Cty,230000,180000,0.000138462
6/30/2022,1400000000,Modesto_Cty,230000,260000,0.000185714
7/1/2022,,Modesto_Cty,230000,,
7/2/2022,,Modesto_Cty,230000,,
7/3/2022,1800000000,Modesto_Cty,230000,510000,0.000283333
7/4/2022,1400000000,Modesto_Cty,230000,210000,0.00015
7/5/2022,1800000000,Modesto_Cty,230000,270000,0.00015
7/6/2022,1600000000,Modesto_Cty,230000,390000,0.00024375
7/7/2022,1500000000,Modesto_Cty,230000,430000,0.000286667
7/8/2022,,Modesto_Cty,230000,,
7/9/2022,,Modesto_Cty,230000,,
7/10/2022,1900000000,Modesto_Cty,230000,470000,0.000247368
7/11/2022,1800000000,Modesto_Cty,230000,440000,0.000244444
7/12/2022,1500000000,Modesto_Cty,230000,300000,0.0002
7/13/2022,2200000000,Modesto_Cty,230000,690000,0.000313636
7/14/2022,810000000,Modesto_Cty,230000,160000,0.000197531
7/15/2022,,Modesto_Cty,230000,,
7/16/2022,,Modesto_Cty,230000,,
7/17/2022,1700000000,Modesto_Cty,230000,260000,0.000152941
7/18/2022,1900000000,Modesto_Cty,230000,620000,0.000326316
7/19/2022,1400000000,Modesto_Cty,230000,310000,0.000221429
7/20/2022,2800000000,Modesto_Cty,230000,540000,0.000192857
7/21/2022,1400000000,Modesto_Cty,230000,360000,0.000257143
7/22/2022,,Modesto_Cty,230000,,
7/23/2022,,Modesto_Cty,230000,,
7/24/2022,,Modesto_Cty,230000,,
7/25/2022,1500000000,Modesto_Cty,230000,440000,0.000293333
7/26/2022,910000000,Modesto_Cty,230000,170000,0.000186813
7/27/2022,1900000000,Modesto_Cty,230000,360000,0.000189474
7/28/2022,1800000000,Modesto_Cty,230000,480000,0.000266667
7/29/2022,,Modesto_Cty,230000,,
7/30/2022,,Modesto_Cty,230000,,
7/31/2022,1300000000,Modesto_Cty,230000,240000,0.000184615
8/1/2022,,Modesto_Cty,230000,,
8/2/2022,1100000000,Modesto_Cty,230000,240000,0.000218182
8/3/2022,2200000000,Modesto_Cty,230000,300000,0.000136364
8/4/2022,1900000000,Modesto_Cty,230000,310000,0.000163158
8/5/2022,,Modesto_Cty,230000,,
8/6/2022,,Modesto_Cty,230000,,
8/7/2022,2400000000,Modesto_Cty,230000,290000,0.000120833
8/8/2022,,Modesto_Cty,230000,,
8/9/2022,2800000000,Modesto_Cty,230000,320000,0.000114286
8/10/2022,3500000000,Modesto_Cty,230000,380000,0.000108571
8/11/2022,2100000000,Modesto_Cty,230000,140000,6.666666666666667e-05
8/12/2022,,Modesto_Cty,230000,,
8/13/2022,,Modesto_Cty,230000,,
8/14/2022,2100000000,Modesto_Cty,230000,200000,9.523809523809524e-05
8/15/2022,,Modesto_Cty,230000,,
8/16/2022,2700000000,Modesto_Cty,230000,360000,0.000133333
8/17/2022,2700000000,Modesto_Cty,230000,340000,0.000125926
8/18/2022,1600000000,Modesto_Cty,230000,250000,0.00015625
8/19/2022,,Modesto_Cty,230000,,
8/20/2022,,Modesto_Cty,230000,,
8/21/2022,2700000000,Modesto_Cty,230000,360000,0.000133333
8/22/2022,,Modesto_Cty,230000,,
8/23/2022,2900000000,Modesto_Cty,230000,390000,0.000134483
8/24/2022,1500000000,Modesto_Cty,230000,170000,0.000113333
8/25/2022,2400000000,Modesto_Cty,230000,360000,0.00015
8/26/2022,,Modesto_Cty,230000,,
8/27/2022,,Modesto_Cty,230000,,
8/28/2022,,Modesto_Cty,230000,,
8/29/2022,3000000000,Modesto_Cty,230000,240000,8e-05
8/30/2022,2800000000,Modesto_Cty,230000,290000,0.000103571
8/31/2022,1800000000,Modesto_Cty,230000,320000,0.000177778
9/1/2022,2700000000,Modesto_Cty,230000,160000,5.925925925925926e-05
9/2/2022,,Modesto_Cty,230000,,
9/3/2022,,Modesto_Cty,230000,,
9/4/2022,2400000000,Modesto_Cty,230000,320000,0.000133333
9/5/2022,,Modesto_Cty,230000,,
9/6/2022,2500000000,Modesto_Cty,230000,120000,4.8e-05
9/7/2022,2700000000,Modesto_Cty,230000,200000,7.407407407407407e-05
9/8/2022,1600000000,Modesto_Cty,230000,220000.00000000003,0.0001375
9/9/2022,,Modesto_Cty,230000,,
9/10/2022,,Modesto_Cty,230000,,
9/11/2022,2300000000,Modesto_Cty,230000,160000,6.956521739130434e-05
9/12/2022,,Modesto_Cty,230000,,
9/13/2022,2620000000,Modesto_Cty,230000,202999.99999999997,7.748091603053434e-05
9/14/2022,2370000000,Modesto_Cty,230000,64500,2.7215189873417722e-05
9/15/2022,2150000000,Modesto_Cty,230000,94900,4.413953488372093e-05
9/16/2022,,Modesto_Cty,230000,,
9/17/2022,,Modesto_Cty,230000,,
9/18/2022,3330000000,Modesto_Cty,230000,160000,4.804804804804805e-05
9/19/2022,,Modesto_Cty,230000,,
9/20/2022,1980000000,Modesto_Cty,230000,66100,3.338383838383838e-05
9/21/2022,2060000000,Modesto_Cty,230000,39100,1.8980582524271846e-05
9/22/2022,991000000,Modesto_Cty,230000,45199.99999999999,4.561049445005045e-05
9/23/2022,,Modesto_Cty,230000,,
9/24/2022,,Modesto_Cty,230000,,
9/25/2022,2560000000,Modesto_Cty,230000,69000,2.6953125e-05
9/26/2022,,Modesto_Cty,230000,,
9/27/2022,955000000,Modesto_Cty,230000,25700,2.6910994764397904e-05
9/28/2022,1220000000,Modesto_Cty,230000,36900,3.0245901639344264e-05
9/29/2022,948000000,Modesto_Cty,230000,45800,4.8312236286919834e-05
9/30/2022,2120000000,Modesto_Cty,230000,55400,2.613207547169811e-05
10/1/2022,,Modesto_Cty,230000,,
10/2/2022,1800000000,Modesto_Cty,230000,37800,2.1e-05
10/3/2022,,Modesto_Cty,230000,,
10/4/2022,1950000000,Modesto_Cty,230000,57000,2.923076923076923e-05
10/5/2022,2030000000,Modesto_Cty,230000,81199.99999999999,3.999999999999999e-05
10/6/2022,1370000000,Modesto_Cty,230000,63900,4.664233576642336e-05
10/7/2022,,Modesto_Cty,230000,,
10/8/2022,,Modesto_Cty,230000,,
10/9/2022,868000000,Modesto_Cty,230000,23500,2.707373271889401e-05
10/10/2022,,Modesto_Cty,230000,,
10/11/2022,1950000000,Modesto_Cty,230000,49000,2.512820512820513e-05
10/12/2022,1560000000,Modesto_Cty,230000,45700,2.9294871794871795e-05
10/13/2022,1430000000,Modesto_Cty,230000,79900,5.5874125874125875e-05
10/14/2022,,Modesto_Cty,230000,,
10/15/2022,,Modesto_Cty,230000,,
10/16/2022,1990000000,Modesto_Cty,230000,78900,3.964824120603015e-05
10/17/2022,,Modesto_Cty,230000,,
10/18/2022,3630000000,Modesto_Cty,230000,52699.99999999999,1.4517906336088152e-05
10/19/2022,1450000000,Modesto_Cty,230000,65000,4.482758620689655e-05
10/20/2022,1800000000,Modesto_Cty,230000,63700,3.538888888888889e-05
10/21/2022,,Modesto_Cty,230000,,
10/22/2022,,Modesto_Cty,230000,,
10/23/2022,1180000000,Modesto_Cty,230000,29400,2.4915254237288134e-05
10/24/2022,,Modesto_Cty,230000,,
10/25/2022,1790000000,Modesto_Cty,230000,54200,3.0279329608938548e-05
10/26/2022,2580000000,Modesto_Cty,230000,125000,4.8449612403100775e-05
10/27/2022,2160000000,Modesto_Cty,230000,83900,3.884259259259259e-05
10/28/2022,,Modesto_Cty,230000,,
10/29/2022,,Modesto_Cty,230000,,
10/30/2022,2610000000,Modesto_Cty,230000,132000,5.057471264367816e-05
10/31/2022,,Modesto_Cty,230000,,
11/1/2022,1470000000,Modesto_Cty,230000,71800,4.884353741496598e-05
11/2/2022,2130000000,Modesto_Cty,230000,96300.00000000001,4.521126760563381e-05
11/3/2022,1400000000,Modesto_Cty,230000,119000,8.5e-05
11/4/2022,,Modesto_Cty,230000,,
11/5/2022,,Modesto_Cty,230000,,
11/6/2022,1120000000,Modesto_Cty,230000,61100,5.455357142857143e-05
11/7/2022,,Modesto_Cty,230000,,
11/8/2022,3220000000,Modesto_Cty,230000,234000,7.267080745341615e-05
11/9/2022,1790000000,Modesto_Cty,230000,85200,4.759776536312849e-05
11/10/2022,2340000000,Modesto_Cty,230000,222000.00000000003,9.487179487179488e-05
11/11/2022,,Modesto_Cty,230000,,
11/12/2022,,Modesto_Cty,230000,,
11/13/2022,3400000000,Modesto_Cty,230000,217000,6.38235294117647e-05
11/14/2022,,Modesto_Cty,230000,,
11/15/2022,3400000000,Modesto_Cty,230000,123000,3.617647058823529e-05
11/16/2022,2560000000,Modesto_Cty,230000,269000,0.000105078
11/17/2022,3260000000,Modesto_Cty,230000,275000,8.43558282208589e-05
11/18/2022,,Modesto_Cty,230000,,
11/19/2022,,Modesto_Cty,230000,,
11/20/2022,3290000000,Modesto_Cty,230000,327000,9.939209726443769e-05
11/21/2022,,Modesto_Cty,230000,,
11/22/2022,1990000000,Modesto_Cty,230000,175000,8.793969849246232e-05
11/23/2022,2190000000,Modesto_Cty,230000,239000,0.000109132
11/24/2022,,Modesto_Cty,230000,,
11/25/2022,,Modesto_Cty,230000,,
11/26/2022,,Modesto_Cty,230000,,
11/27/2022,1660000000,Modesto_Cty,230000,291000,0.000175301
11/28/2022,,Modesto_Cty,230000,,
11/29/2022,1090000000,Modesto_Cty,230000,165000,0.000151376
11/30/2022,3030000000,Modesto_Cty,230000,484000,0.000159736
12/5/2022,1303654362.5641026,Modesto_Cty,230000,59643.403076923074,4.575093275460912e-05
12/6/2022,,Modesto_Cty,230000,,
12/7/2022,1079202236.4044943,Modesto_Cty,230000,243965.52041947568,0.000226061
12/8/2022,973582176.1316872,Modesto_Cty,230000,91803.59387654322,9.429465342237924e-05
12/9/2022,,Modesto_Cty,230000,,
12/10/2022,,Modesto_Cty,230000,,
12/11/2022,,Modesto_Cty,230000,,
12/12/2022,962900607.8674948,Modesto_Cty,230000,235740.19564389228,0.000244823
12/13/2022,,Modesto_Cty,230000,,
12/14/2022,1190703470.1986756,Modesto_Cty,230000,211566.56296688743,0.000177682
12/15/2022,1943933148.9361703,Modesto_Cty,230000,190450.06297872332,9.797150847648661e-05
12/16/2022,,Modesto_Cty,230000,,
12/17/2022,,Modesto_Cty,230000,,
12/18/2022,,Modesto_Cty,230000,,
12/19/2022,1192755645.283019,Modesto_Cty,230000,123141.26178616352,0.000103241
12/20/2022,,Modesto_Cty,230000,,
12/21/2022,1215777644.444445,Modesto_Cty,230000,258605.4581481481,0.000212708
12/22/2022,1520917272.015968,Modesto_Cty,230000,106347.14494211574,6.992303059400013e-05
12/23/2022,,Modesto_Cty,230000,,
12/24/2022,,Modesto_Cty,230000,,
12/25/2022,,Modesto_Cty,230000,,
12/26/2022,3142414305,Modesto_Cty,230000,185453.4447222222,5.9016229790941645e-05
12/27/2022,,Modesto_Cty,230000,,
12/28/2022,2461467874.4827585,Modesto_Cty,230000,300860.92565517244,0.000122228
12/29/2022,1364387875.7142854,Modesto_Cty,230000,158381.71752380952,0.000116083
12/30/2022,,Modesto_Cty,230000,,
12/31/2022,,Modesto_Cty,230000,,
1/1/2023,,Modesto_Cty,230000,,
1/2/2023,,Modesto_Cty,230000,,
1/3/2023,1806284489.6507936,Modesto_Cty,230000,189611.88906666668,0.000104973
1/4/2023,1028330939.0476192,Modesto_Cty,230000,100553.47566666664,9.778318617914332e-05
1/5/2023,1553641659.310345,Modesto_Cty,230000,125261.5041,8.062444987961836e-05
1/6/2023,,Modesto_Cty,230000,,
1/7/2023,,Modesto_Cty,230000,,
1/8/2023,,Modesto_Cty,230000,,
1/9/2023,1602303940.6185567,Modesto_Cty,230000,51344.85022130584,3.204438865792502e-05
1/10/2023,,Modesto_Cty,230000,,
1/11/2023,653182754.8299321,Modesto_Cty,230000,24267.86649687075,3.715325659996845e-05
1/12/2023,1128205173.0781505,Modesto_Cty,230000,120621.3891674641,0.000106914
1/13/2023,,Modesto_Cty,230000,,
1/14/2023,,Modesto_Cty,230000,,
1/15/2023,,Modesto_Cty,230000,,
1/16/2023,,Modesto_Cty,230000,,
1/17/2023,1617473958,Modesto_Cty,230000,49586.27621333334,3.065661487519955e-05
1/18/2023,1654767172.857143,Modesto_Cty,230000,39557.56269523809,2.3905213581761766e-05
1/19/2023,1643096860.621118,Modesto_Cty,230000,60776.41039,3.698893951110789e-05
1/20/2023,,Modesto_Cty,230000,,
1/21/2023,,Modesto_Cty,230000,,
1/22/2023,,Modesto_Cty,230000,,
1/23/2023,1153369435.8549223,Modesto_Cty,230000,42275.53418721935,3.665394007591599e-05
